ERR599017.17_00212	ERR599017.17_00212
ERR1726829.2_00402	ERR519462.64_00602
ERR1726829.2_00402	ERR594335.69_00248
ERR1726829.2_00402	ERR599017.17_00365
ERR1726829.2_00402	ERR599103.13_00294
ERR1726829.2_00402	ERR599174.6_00110
ERR1726829.2_00404	ERR1726829.2_00404
ERR1726829.2_00404	ERR1726833.2_00428
ERR1726829.2_00404	ERR1726875.19_00108
ERR1726829.2_00404	ERR519458.6_00591
ERR1726829.2_00404	ERR519462.64_00056
ERR1726829.2_00406	ERR1726829.2_00406
ERR1726829.2_00406	ERR1726833.2_00426
ERR1726829.2_00406	ERR519454.28_00411
ERR1726829.2_00406	ERR519458.6_00593
ERR1726829.2_00406	ERR519462.64_00054
ERR1726829.2_00406	ERR599103.13_00059
ERR1726829.2_00409	ERR1726829.2_00409
ERR1726829.2_00409	ERR1726701.24_00423
ERR1726829.2_00409	ERR1726833.2_00080
ERR1726829.2_00409	ERR1726875.19_00375
ERR1726829.2_00409	ERR2098377.12_00123
ERR1726829.2_00409	ERR4013358.13_00386
ERR1726829.2_00409	ERR4013358.13_00490
ERR1726829.2_00409	ERR519454.28_00414
ERR1726829.2_00409	ERR519458.6_01099
ERR1726829.2_00409	ERR519462.64_00051
ERR1726829.2_00409	ERR599046.13_00238
ERR1726829.2_00409	ERR599056.13_00602
ERR1726829.2_00409	ERR599103.13_00331
ERR1726829.2_00409	ERR599170.2_00458
ERR1726829.2_00409	ERR599236.12_00315
ERR1726829.2_00413	ERR1726829.2_00413
ERR1726829.2_00413	ERR1726701.24_00584
ERR1726829.2_00413	ERR1726833.2_00255
ERR1726829.2_00413	ERR1726875.19_00418
ERR1726829.2_00413	ERR2098377.12_00140
ERR1726829.2_00413	ERR4013358.13_00301
ERR1726829.2_00413	ERR519454.28_00579
ERR1726829.2_00413	ERR519458.6_00688
ERR1726829.2_00413	ERR519462.64_00767
ERR1726829.2_00413	ERR594335.69_00153
ERR1726829.2_00413	ERR598996.53_00127
ERR1726829.2_00413	ERR599017.17_00397
ERR1726829.2_00413	ERR599046.13_00247
ERR1726829.2_00413	ERR599056.13_00098
ERR1726829.2_00413	ERR599103.13_00021
ERR1726829.2_00413	ERR599170.2_00682
ERR1726829.2_00413	ERR599174.6_00306
ERR1726829.2_00413	ERR599236.12_00470
ERR1726829.2_00420	ERR1726829.2_00420
ERR1726829.2_00420	ERR1726833.2_00126
ERR1726829.2_00420	ERR1726875.19_00639
ERR1726829.2_00420	ERR4013358.13_00599
ERR1726829.2_00420	ERR519454.28_00944
ERR1726829.2_00420	ERR519458.6_00272
ERR1726829.2_00420	ERR519462.64_00156
ERR1726829.2_00420	ERR598996.53_00237
ERR1726829.2_00420	ERR599056.13_00551
ERR1726829.2_00420	ERR599174.6_00179
ERR1726829.2_00420	ERR599236.12_00824
ERR1726829.2_00420	ERR599240.6_00256
ERR1726829.2_00421	ERR1726829.2_00421
ERR1726829.2_00422	ERR1726829.2_00422
ERR1726829.2_00423	ERR1726829.2_00423
ERR1726829.2_00425	ERR1726829.2_00425
ERR1726829.2_00425	ERR1726833.2_00531
ERR1726829.2_00425	ERR4013358.13_00621
ERR1726829.2_00425	ERR519454.28_00377
ERR1726829.2_00425	ERR519458.6_00377
ERR1726829.2_00425	ERR519462.64_00877
ERR1726829.2_00425	ERR599017.17_00175
ERR1726829.2_00425	ERR599046.13_00768
ERR1726829.2_00425	ERR599103.13_00751
ERR1726829.2_00425	ERR599174.6_00018
ERR1726829.2_00425	ERR599236.12_00838
ERR1726829.2_00427	ERR1726829.2_00427
ERR1726829.2_00427	ERR1726701.24_00314
ERR1726829.2_00427	ERR1726833.2_00533
ERR1726829.2_00427	ERR4013358.13_00623
ERR1726829.2_00427	ERR519454.28_00379
ERR1726829.2_00427	ERR519458.6_00375
ERR1726829.2_00427	ERR519462.64_00875
ERR1726829.2_00427	ERR599017.17_00259
ERR1726829.2_00427	ERR599056.13_00466
ERR1726829.2_00427	ERR599103.13_00753
ERR1726829.2_00427	ERR599174.6_00619
ERR1726829.2_00428	ERR1726829.2_00428
ERR1726829.2_00430	ERR1726829.2_00430
ERR1726829.2_00430	ERR519454.28_00528
ERR1726829.2_00430	ERR519458.6_01105
ERR1726829.2_00430	ERR598996.53_00432
ERR1726829.2_00430	ERR599017.17_00648
ERR1726829.2_00430	ERR599056.13_00412
ERR1726829.2_00430	ERR599240.6_00439
ERR1726829.2_00432	ERR1726829.2_00432
ERR1726829.2_00432	ERR519454.28_00530
ERR1726829.2_00432	ERR519458.6_01107
ERR1726829.2_00432	ERR599017.17_00650
ERR1726829.2_00432	ERR599240.6_00441
ERR1726829.2_00441	ERR1726829.2_00441
ERR1726829.2_00443	ERR1726829.2_00443
ERR1726829.2_00443	ERR519454.28_00937
ERR1726829.2_00443	ERR519458.6_01090
ERR1726829.2_00443	ERR519462.64_00042
ERR1726829.2_00443	ERR599174.6_00602
ERR1726829.2_00445	ERR1726829.2_00445
ERR1726829.2_00445	ERR519454.28_00939
ERR1726829.2_00445	ERR519458.6_01088
ERR1726829.2_00445	ERR599174.6_00604
ERR1726829.2_00446	ERR1726829.2_00446
ERR1726829.2_00446	ERR519454.28_00940
ERR1726829.2_00446	ERR519458.6_01087
ERR1726829.2_00446	ERR599174.6_00605
ERR1726829.2_00448	ERR1726829.2_00448
ERR1726829.2_00448	ERR1726833.2_00140
ERR1726829.2_00448	ERR519458.6_01085
ERR1726829.2_00448	ERR599174.6_00607
ERR1726829.2_00449	ERR1726829.2_00449
ERR1726829.2_00450	ERR1726829.2_00450
ERR1726829.2_00454	ERR1726829.2_00454
ERR1726829.2_00454	ERR1726701.24_00067
ERR1726829.2_00454	ERR1726875.19_00349
ERR1726829.2_00454	ERR4013358.13_00575
ERR1726829.2_00454	ERR519454.28_01166
ERR1726829.2_00454	ERR519458.6_00826
ERR1726829.2_00454	ERR519462.64_00804
ERR1726829.2_00454	ERR598996.53_00002
ERR1726829.2_00454	ERR599017.17_00503
ERR1726829.2_00454	ERR599046.13_00809
ERR1726829.2_00454	ERR599056.13_00167
ERR1726829.2_00454	ERR599103.13_00688
ERR1726829.2_00454	ERR599170.2_00008
ERR1726829.2_00454	ERR599240.6_00220
ERR1726829.2_00459	ERR1726829.2_00459
ERR1726829.2_00459	ERR4013358.13_01054
ERR1726829.2_00459	ERR519454.28_00086
ERR1726829.2_00459	ERR519458.6_00789
ERR1726829.2_00459	ERR519462.64_00689
ERR1726829.2_00459	ERR594335.69_00366
ERR1726829.2_00459	ERR598996.53_00049
ERR1726829.2_00459	ERR599017.17_00531
ERR1726829.2_00459	ERR599046.13_00405
ERR1726829.2_00459	ERR599174.6_00611
ERR1726829.2_00459	ERR599236.12_00442
ERR1726829.2_00459	ERR599240.6_00318
ERR1726829.2_00462	ERR1726829.2_00462
ERR1726829.2_00462	DRR092706.1_00387
ERR1726829.2_00462	ERR599017.17_00670
ERR1726829.2_00467	ERR1726829.2_00467
ERR1726829.2_00467	ERR1726833.2_00181
ERR1726829.2_00467	ERR1726875.19_00021
ERR1726829.2_00467	ERR519454.28_00866
ERR1726829.2_00467	ERR519458.6_01225
ERR1726829.2_00467	ERR519462.64_01121
ERR1726829.2_00467	ERR594335.69_00032
ERR1726829.2_00467	ERR599017.17_00665
ERR1726829.2_00467	ERR599046.13_00698
ERR1726829.2_00467	ERR599056.13_00278
ERR1726829.2_00467	ERR599103.13_00438
ERR1726829.2_00467	ERR599170.2_00605
ERR1726829.2_00467	ERR599236.12_00672
ERR1726829.2_00467	ERR599240.6_00468
ERR1726829.2_00469	ERR1726829.2_00469
ERR1726829.2_00472	ERR1726829.2_00472
ERR1726829.2_00472	ERR1726833.2_00445
ERR1726829.2_00472	ERR1726875.19_00563
ERR1726829.2_00472	ERR4013358.13_00567
ERR1726829.2_00472	ERR519454.28_00918
ERR1726829.2_00472	ERR519458.6_01150
ERR1726829.2_00472	ERR519462.64_01179
ERR1726829.2_00472	ERR598996.53_00014
ERR1726829.2_00472	ERR599017.17_00740
ERR1726829.2_00472	ERR599046.13_00179
ERR1726829.2_00472	ERR599103.13_00228
ERR1726829.2_00472	ERR599170.2_00160
ERR1726829.2_00472	ERR599174.6_00231
ERR1726829.2_00472	ERR599236.12_00387
ERR1726829.2_00472	ERR599240.6_00431
ERR1726829.2_00473	ERR1726829.2_00473
ERR1726829.2_00473	DRR092706.1_00024
ERR1726829.2_00473	ERR1726833.2_00444
ERR1726829.2_00473	ERR1726875.19_00564
ERR1726829.2_00473	ERR4013358.13_00566
ERR1726829.2_00473	ERR519454.28_00919
ERR1726829.2_00473	ERR519458.6_01151
ERR1726829.2_00473	ERR519462.64_01180
ERR1726829.2_00473	ERR598996.53_00013
ERR1726829.2_00473	ERR599017.17_00741
ERR1726829.2_00473	ERR599046.13_00178
ERR1726829.2_00473	ERR599103.13_00229
ERR1726829.2_00473	ERR599170.2_00159
ERR1726829.2_00473	ERR599174.6_00230
ERR1726829.2_00473	ERR599236.12_00386
ERR1726829.2_00473	ERR599240.6_00430
ERR1726829.2_00476	ERR1726829.2_00476
ERR1726829.2_00479	ERR1726829.2_00479
ERR1726829.2_00479	ERR1726833.2_00306
ERR1726829.2_00479	ERR2098377.12_00088
ERR1726829.2_00479	ERR4013358.13_00350
ERR1726829.2_00479	ERR519454.28_00489
ERR1726829.2_00479	ERR519458.6_00095
ERR1726829.2_00479	ERR519462.64_00442
ERR1726829.2_00479	ERR594335.69_00238
ERR1726829.2_00479	ERR598996.53_00227
ERR1726829.2_00479	ERR599017.17_00297
ERR1726829.2_00479	ERR599046.13_00361
ERR1726829.2_00479	ERR599056.13_00253
ERR1726829.2_00479	ERR599103.13_00461
ERR1726829.2_00479	ERR599170.2_00356
ERR1726829.2_00479	ERR599174.6_00077
ERR1726829.2_00479	ERR599236.12_00431
ERR1726829.2_00480	ERR1726829.2_00480
ERR1726829.2_00480	ERR1726833.2_00305
ERR1726829.2_00480	ERR2098377.12_00089
ERR1726829.2_00480	ERR2098377.12_00525
ERR1726829.2_00480	ERR519454.28_00490
ERR1726829.2_00480	ERR519458.6_00094
ERR1726829.2_00480	ERR519462.64_00443
ERR1726829.2_00480	ERR594335.69_00239
ERR1726829.2_00480	ERR598996.53_00228
ERR1726829.2_00480	ERR599017.17_00298
ERR1726829.2_00480	ERR599046.13_00360
ERR1726829.2_00480	ERR599056.13_00254
ERR1726829.2_00480	ERR599103.13_00462
ERR1726829.2_00480	ERR599170.2_00357
ERR1726829.2_00480	ERR599174.6_00076
ERR1726829.2_00480	ERR599236.12_00432
ERR1726829.2_00481	ERR1726829.2_00481
ERR1726829.2_00481	ERR2098377.12_00090
ERR1726829.2_00481	ERR2098377.12_00524
ERR1726829.2_00481	ERR4013358.13_00349
ERR1726829.2_00481	ERR519454.28_00491
ERR1726829.2_00481	ERR519458.6_00093
ERR1726829.2_00481	ERR519462.64_00444
ERR1726829.2_00481	ERR594335.69_00240
ERR1726829.2_00481	ERR598996.53_00229
ERR1726829.2_00481	ERR599017.17_00299
ERR1726829.2_00481	ERR599046.13_00359
ERR1726829.2_00481	ERR599056.13_00255
ERR1726829.2_00481	ERR599103.13_00463
ERR1726829.2_00481	ERR599170.2_00358
ERR1726829.2_00481	ERR599174.6_00075
ERR1726829.2_00481	ERR599236.12_00433
ERR1726829.2_00482	ERR1726829.2_00482
ERR1726829.2_00482	ERR1726833.2_00123
ERR1726829.2_00482	ERR2098377.12_00091
ERR1726829.2_00482	ERR2098377.12_00523
ERR1726829.2_00482	ERR4013358.13_00348
ERR1726829.2_00482	ERR519454.28_00492
ERR1726829.2_00482	ERR519458.6_00092
ERR1726829.2_00482	ERR519462.64_00445
ERR1726829.2_00482	ERR594335.69_00241
ERR1726829.2_00482	ERR598996.53_00615
ERR1726829.2_00482	ERR599017.17_00300
ERR1726829.2_00482	ERR599046.13_00358
ERR1726829.2_00482	ERR599056.13_00256
ERR1726829.2_00482	ERR599103.13_00464
ERR1726829.2_00482	ERR599170.2_00359
ERR1726829.2_00482	ERR599174.6_00074
ERR1726829.2_00482	ERR599236.12_00434
ERR1726829.2_00589	ERR1726829.2_00589
ERR1726829.2_00589	ERR1726833.2_00361
ERR1726829.2_00589	ERR519454.28_00082
ERR1726829.2_00589	ERR519458.6_00536
ERR1726829.2_00589	ERR519462.64_00201
ERR1726829.2_00589	ERR599017.17_00106
ERR1726829.2_00589	ERR599046.13_00578
ERR1726829.2_00597	ERR1726829.2_00597
ERR1726829.2_00597	ERR1726833.2_00146
ERR1726829.2_00597	ERR2098377.12_00207
ERR1726829.2_00597	ERR4013358.13_00498
ERR1726829.2_00597	ERR519454.28_00500
ERR1726829.2_00597	ERR519462.64_00453
ERR1726829.2_00597	ERR598996.53_00487
ERR1726829.2_00597	ERR599046.13_00577
ERR1726829.2_00597	ERR599103.13_00128
ERR1726829.2_00597	ERR599170.2_00015
ERR1726829.2_00597	ERR599174.6_00366
ERR1726829.2_00597	ERR599236.12_00301
ERR1726829.2_00599	ERR1726829.2_00599
ERR1726829.2_00599	DRR092706.1_00380
ERR1726829.2_00599	ERR1726833.2_00148
ERR1726829.2_00599	ERR2098377.12_00209
ERR1726829.2_00599	ERR2098377.12_00604
ERR1726829.2_00599	ERR519454.28_00498
ERR1726829.2_00599	ERR519462.64_00451
ERR1726829.2_00599	ERR598996.53_00489
ERR1726829.2_00599	ERR599017.17_00083
ERR1726829.2_00599	ERR599046.13_00352
ERR1726829.2_00599	ERR599103.13_00130
ERR1726829.2_00599	ERR599170.2_00017
ERR1726829.2_00599	ERR599174.6_00364
ERR1726829.2_00599	ERR599236.12_00303
ERR1726829.2_00600	ERR1726829.2_00600
ERR1726829.2_00600	DRR092706.1_00381
ERR1726829.2_00600	ERR2098377.12_00210
ERR1726829.2_00600	ERR2098377.12_00605
ERR1726829.2_00600	ERR519454.28_00497
ERR1726829.2_00600	ERR519462.64_00450
ERR1726829.2_00600	ERR598996.53_00490
ERR1726829.2_00600	ERR599017.17_00082
ERR1726829.2_00600	ERR599046.13_00353
ERR1726829.2_00600	ERR599103.13_00131
ERR1726829.2_00600	ERR599170.2_00018
ERR1726829.2_00600	ERR599174.6_00363
ERR1726829.2_00600	ERR599236.12_00304
ERR1726829.2_00600	ERR599240.6_00587
ERR1726829.2_00603	ERR1726829.2_00603
ERR1726829.2_00604	ERR1726829.2_00604
ERR1726829.2_00606	ERR1726829.2_00606
ERR1726829.2_00606	ERR1726833.2_00129
ERR1726829.2_00606	ERR2098377.12_00542
ERR1726829.2_00606	ERR4013358.13_00596
ERR1726829.2_00606	ERR519454.28_00947
ERR1726829.2_00606	ERR519458.6_00275
ERR1726829.2_00606	ERR519462.64_00153
ERR1726829.2_00606	ERR594335.69_00270
ERR1726829.2_00606	ERR599017.17_00209
ERR1726829.2_00606	ERR599103.13_00076
ERR1726829.2_00606	ERR599174.6_00182
ERR1726829.2_00606	ERR599240.6_00385
ERR1726829.2_00610	ERR1726829.2_00610
ERR1726829.2_00610	ERR1726833.2_00161
ERR1726829.2_00610	ERR1726875.19_00206
ERR1726829.2_00610	ERR2098377.12_00295
ERR1726829.2_00610	ERR4013358.13_00671
ERR1726829.2_00610	ERR519454.28_00209
ERR1726829.2_00610	ERR519458.6_00475
ERR1726829.2_00610	ERR519462.64_00915
ERR1726829.2_00610	ERR594335.69_00023
ERR1726829.2_00610	ERR598996.53_00385
ERR1726829.2_00610	ERR599017.17_00515
ERR1726829.2_00610	ERR599056.13_00031
ERR1726829.2_00610	ERR599103.13_00508
ERR1726829.2_00610	ERR599170.2_00313
ERR1726829.2_00610	ERR599174.6_00347
ERR1726829.2_00610	ERR599240.6_00608
ERR1726829.2_00620	ERR1726829.2_00620
ERR1726829.2_00620	ERR1726833.2_00242
ERR1726829.2_00620	ERR4013358.13_00582
ERR1726829.2_00620	ERR519454.28_00711
ERR1726829.2_00620	ERR519458.6_00833
ERR1726829.2_00620	ERR519462.64_00651
ERR1726829.2_00620	ERR598996.53_00409
ERR1726829.2_00620	ERR599017.17_00799
ERR1726829.2_00620	ERR599046.13_00210
ERR1726829.2_00620	ERR599056.13_00654
ERR1726829.2_00620	ERR599103.13_00148
ERR1726829.2_00620	ERR599170.2_00233
ERR1726829.2_00620	ERR599174.6_00497
ERR1726829.2_00620	ERR599236.12_00070
ERR1726829.2_00621	ERR1726829.2_00621
ERR1726829.2_00621	DRR092706.1_00496
ERR1726829.2_00621	ERR1726833.2_00241
ERR1726829.2_00621	ERR2098377.12_00550
ERR1726829.2_00621	ERR4013358.13_00581
ERR1726829.2_00621	ERR519454.28_00712
ERR1726829.2_00621	ERR519458.6_00832
ERR1726829.2_00621	ERR519462.64_00652
ERR1726829.2_00621	ERR594335.69_00551
ERR1726829.2_00621	ERR598996.53_00410
ERR1726829.2_00621	ERR599017.17_00798
ERR1726829.2_00621	ERR599046.13_00211
ERR1726829.2_00621	ERR599056.13_00655
ERR1726829.2_00621	ERR599103.13_00149
ERR1726829.2_00621	ERR599170.2_00234
ERR1726829.2_00621	ERR599174.6_00498
ERR1726829.2_00621	ERR599236.12_00071
ERR1726829.2_00623	ERR1726829.2_00623
ERR1726829.2_00623	ERR1726875.19_00422
ERR1726829.2_00623	ERR2098377.12_00548
ERR1726829.2_00623	ERR4013358.13_00579
ERR1726829.2_00623	ERR519458.6_00830
ERR1726829.2_00623	ERR519462.64_00654
ERR1726829.2_00623	ERR598996.53_00412
ERR1726829.2_00623	ERR599017.17_00796
ERR1726829.2_00623	ERR599046.13_00213
ERR1726829.2_00623	ERR599056.13_00657
ERR1726829.2_00623	ERR599103.13_00151
ERR1726829.2_00623	ERR599170.2_00236
ERR1726829.2_00624	ERR1726829.2_00624
ERR1726829.2_00631	ERR1726829.2_00631
ERR1726829.2_00631	ERR1726701.24_00546
ERR1726829.2_00631	ERR1726875.19_00091
ERR1726829.2_00631	ERR2098377.12_00625
ERR1726829.2_00631	ERR519458.6_00334
ERR1726829.2_00631	ERR599017.17_00202
ERR1726829.2_00631	ERR599046.13_00262
ERR1726829.2_00631	ERR599056.13_00536
ERR1726829.2_00631	ERR599103.13_00780
ERR1726829.2_00631	ERR599174.6_00520
ERR1726829.2_00631	ERR599236.12_00086
ERR1726829.2_00631	ERR599240.6_00033
ERR1726829.2_00640	ERR1726829.2_00640
ERR1726829.2_00644	ERR1726829.2_00644
ERR1726829.2_00644	ERR2098377.12_00600
ERR1726829.2_00644	ERR519458.6_00777
ERR1726829.2_00644	ERR519462.64_00677
ERR1726829.2_00644	ERR599017.17_00733
ERR1726829.2_00644	ERR599046.13_00710
ERR1726829.2_00644	ERR599056.13_00331
ERR1726829.2_00644	ERR599103.13_00728
ERR1726829.2_00644	ERR599170.2_00609
ERR1726829.2_00644	ERR599174.6_00204
ERR1726829.2_00644	ERR599236.12_00485
ERR1726829.2_00644	ERR599240.6_00540
ERR1726829.2_00650	ERR1726829.2_00650
ERR1726829.2_00655	ERR1726829.2_00655
ERR1726829.2_00657	ERR1726829.2_00657
ERR1726829.2_00657	ERR1726833.2_00216
ERR1726829.2_00657	ERR1726875.19_00478
ERR1726829.2_00657	ERR2098377.12_00233
ERR1726829.2_00657	ERR4013358.13_00145
ERR1726829.2_00657	ERR4013358.13_00257
ERR1726829.2_00657	ERR519454.28_00902
ERR1726829.2_00657	ERR519458.6_01121
ERR1726829.2_00657	ERR519462.64_00410
ERR1726829.2_00657	ERR594335.69_00097
ERR1726829.2_00657	ERR598996.53_00173
ERR1726829.2_00657	ERR599017.17_00810
ERR1726829.2_00657	ERR599046.13_00537
ERR1726829.2_00657	ERR599056.13_00198
ERR1726829.2_00657	ERR599103.13_00246
ERR1726829.2_00657	ERR599174.6_00015
ERR1726829.2_00657	ERR599236.12_00499
ERR1726829.2_00657	ERR599240.6_00415
ERR1726829.2_00658	ERR1726829.2_00658
ERR1726829.2_00658	ERR1726833.2_00217
ERR1726829.2_00658	ERR2098377.12_00182
ERR1726829.2_00658	ERR2098377.12_00232
ERR1726829.2_00658	ERR4013358.13_00146
ERR1726829.2_00658	ERR4013358.13_00258
ERR1726829.2_00658	ERR519454.28_00903
ERR1726829.2_00658	ERR519458.6_01120
ERR1726829.2_00658	ERR519462.64_00411
ERR1726829.2_00658	ERR594335.69_00098
ERR1726829.2_00658	ERR598996.53_00174
ERR1726829.2_00658	ERR599017.17_00809
ERR1726829.2_00658	ERR599046.13_00536
ERR1726829.2_00658	ERR599056.13_00197
ERR1726829.2_00658	ERR599103.13_00247
ERR1726829.2_00658	ERR599174.6_00014
ERR1726829.2_00658	ERR599236.12_00498
ERR1726829.2_00658	ERR599240.6_00414
ERR1726829.2_00662	ERR1726829.2_00662
ERR1726829.2_00662	ERR1726833.2_00038
ERR1726829.2_00662	ERR4013358.13_00870
ERR1726829.2_00662	ERR519454.28_00191
ERR1726829.2_00662	ERR519458.6_01011
ERR1726829.2_00662	ERR519462.64_01055
ERR1726829.2_00662	ERR594335.69_00562
ERR1726829.2_00662	ERR598996.53_00561
ERR1726829.2_00662	ERR599017.17_00042
ERR1726829.2_00662	ERR599046.13_00503
ERR1726829.2_00662	ERR599103.13_00364
ERR1726829.2_00662	ERR599170.2_00569
ERR1726829.2_00662	ERR599174.6_00705
ERR1726829.2_00662	ERR599236.12_00778
ERR1726829.2_00664	ERR1726829.2_00664
ERR1726829.2_00664	ERR2098377.12_00199
ERR1726829.2_00664	ERR4013358.13_00868
ERR1726829.2_00664	ERR519458.6_01013
ERR1726829.2_00664	ERR519462.64_01057
ERR1726829.2_00664	ERR598996.53_00559
ERR1726829.2_00664	ERR599017.17_00044
ERR1726829.2_00664	ERR599056.13_00119
ERR1726829.2_00664	ERR599103.13_00338
ERR1726829.2_00664	ERR599170.2_00571
ERR1726829.2_00664	ERR599236.12_00776
ERR1726829.2_00665	ERR1726829.2_00665
ERR1726829.2_00665	ERR599046.13_00825
ERR1726829.2_00666	ERR1726829.2_00666
ERR1726829.2_00666	ERR1726833.2_00334
ERR1726829.2_00666	ERR4013358.13_00439
ERR1726829.2_00666	ERR519454.28_00051
ERR1726829.2_00666	ERR519458.6_01181
ERR1726829.2_00666	ERR519462.64_00779
ERR1726829.2_00666	ERR599046.13_00826
ERR1726829.2_00666	ERR599236.12_00105
ERR1726829.2_00666	ERR599240.6_00048
ERR1726829.2_00667	ERR1726829.2_00667
ERR1726829.2_00667	ERR4013358.13_00438
ERR1726829.2_00667	ERR519454.28_00052
ERR1726829.2_00667	ERR519458.6_01180
ERR1726829.2_00667	ERR519462.64_00778
ERR1726829.2_00667	ERR599046.13_00827
ERR1726829.2_00667	ERR599103.13_00520
ERR1726829.2_00667	ERR599236.12_00106
ERR1726829.2_00667	ERR599240.6_00047
ERR1726829.2_00670	ERR1726829.2_00670
ERR1726829.2_00670	ERR1726833.2_00500
ERR1726829.2_00670	ERR2098377.12_00337
ERR1726829.2_00670	ERR519462.64_00897
ERR1726829.2_00670	ERR599236.12_00578
ERR1726829.2_00670	ERR599240.6_00382
ERR1726829.2_00676	ERR1726829.2_00676
ERR1726829.2_00676	ERR1726701.24_00504
ERR1726829.2_00676	ERR1726833.2_00506
ERR1726829.2_00676	ERR1726875.19_00326
ERR1726829.2_00676	ERR2098377.12_00380
ERR1726829.2_00676	ERR4013358.13_00064
ERR1726829.2_00676	ERR519454.28_00262
ERR1726829.2_00676	ERR519458.6_00730
ERR1726829.2_00676	ERR519462.64_00162
ERR1726829.2_00676	ERR599046.13_00778
ERR1726829.2_00676	ERR599174.6_00626
ERR1726829.2_00676	ERR599236.12_00572
ERR1726829.2_00676	ERR599240.6_00259
ERR1726829.2_00676	ERR1726701.24_00342
ERR1726829.2_00676	ERR1726875.19_00506
ERR1726829.2_00676	ERR4013358.13_00014
ERR1726829.2_00676	ERR519454.28_01199
ERR1726829.2_00676	ERR519458.6_01070
ERR1726829.2_00676	ERR519462.64_00068
ERR1726829.2_00676	ERR598996.53_00459
ERR1726829.2_00676	ERR599103.13_00302
ERR1726829.2_00676	ERR599236.12_00748
ERR1726829.2_00677	ERR1726829.2_00677
ERR1726829.2_00677	ERR1726833.2_00507
ERR1726829.2_00677	ERR1726875.19_00325
ERR1726829.2_00677	ERR2098377.12_00379
ERR1726829.2_00677	ERR4013358.13_00063
ERR1726829.2_00677	ERR519454.28_00263
ERR1726829.2_00677	ERR519458.6_00731
ERR1726829.2_00677	ERR519462.64_00163
ERR1726829.2_00677	ERR594335.69_00108
ERR1726829.2_00677	ERR599046.13_00777
ERR1726829.2_00677	ERR599174.6_00627
ERR1726829.2_00677	ERR599236.12_00571
ERR1726829.2_00677	ERR599240.6_00260
ERR1726829.2_00685	ERR1726829.2_00685
ERR1726875.19_00499	ERR1726875.19_00499
ERR1726875.19_00504	ERR1726875.19_00504
ERR1726875.19_00504	ERR1726829.2_00051
ERR1726875.19_00513	ERR1726875.19_00513
ERR1726875.19_00518	ERR1726875.19_00518
ERR1726875.19_00518	ERR1726833.2_00526
ERR1726875.19_00519	ERR1726875.19_00519
ERR1726875.19_00520	ERR1726875.19_00520
ERR1726875.19_00520	ERR1726833.2_00001
ERR1726875.19_00530	ERR1726875.19_00530
ERR1726875.19_00537	ERR1726875.19_00537
ERR1726875.19_00556	ERR1726875.19_00556
ERR1726875.19_00560	ERR1726875.19_00560
ERR1726875.19_00569	ERR1726875.19_00569
ERR1726875.19_00569	ERR519454.28_00687
ERR1726875.19_00569	ERR519458.6_00080
ERR1726875.19_00569	ERR519462.64_00979
ERR1726875.19_00569	ERR599056.13_00170
ERR1726875.19_00569	ERR599236.12_00866
ERR1726875.19_00569	ERR599240.6_00523
ERR1726875.19_00570	ERR1726875.19_00570
ERR1726875.19_00570	ERR519458.6_00079
ERR1726875.19_00570	ERR519462.64_00980
ERR1726875.19_00570	ERR599056.13_00171
ERR1726875.19_00570	ERR599236.12_00865
ERR1726875.19_00570	ERR599240.6_00522
ERR1726875.19_00571	ERR1726875.19_00571
ERR1726875.19_00571	ERR1726829.2_00181
ERR1726875.19_00571	ERR1726833.2_00618
ERR1726875.19_00571	ERR519458.6_00078
ERR1726875.19_00571	ERR519462.64_00981
ERR1726875.19_00571	ERR599056.13_00172
ERR1726875.19_00571	ERR599236.12_00864
ERR1726875.19_00571	ERR599240.6_00436
ERR1726875.19_00573	ERR1726875.19_00573
ERR1726875.19_00573	ERR4013358.13_00324
ERR1726875.19_00573	ERR519454.28_00880
ERR1726875.19_00573	ERR519462.64_01230
ERR1726875.19_00573	ERR594335.69_00568
ERR1726875.19_00573	ERR598996.53_00269
ERR1726875.19_00573	ERR599046.13_00016
ERR1726875.19_00573	ERR599056.13_00455
ERR1726875.19_00573	ERR599174.6_00516
ERR1726875.19_00573	ERR599236.12_00034
ERR1726875.19_00578	ERR1726875.19_00578
ERR1726875.19_00581	ERR1726875.19_00581
ERR1726875.19_00591	ERR1726875.19_00591
ERR1726875.19_00591	ERR1726829.2_00092
ERR1726875.19_00591	ERR2098377.12_00563
ERR1726875.19_00591	ERR4013358.13_00825
ERR1726875.19_00591	ERR519454.28_01003
